nom_hopital;id;id_hopital;suppressions;effectif_total;postes_vacants;service;etat;date_etat;date_fin;annee_etat;nb_lits_fermes;nb_lits_menaces;categorie;commentaire;detail_reduction;autre_etat;description_victoire;local_devenu;transforme_en;prestataire
CHU Montpied Clermont-Ferrand - 63;2289;71;;;;neurologie;transfert;;;2015;;;neurologie;;;;;;;
CHU Montpied Clermont-Ferrand - 63;3051;71;;;;endocrinologie;réduction;;;2020;;;diabétologie;;;;;;;
CHU Montpied Clermont-Ferrand - 63;3050;71;;;;psychiatrie pour personnes âgées;menace;;;2021;;;psychiatrie;menace de fermeture;;;;;;
CHU Nord Laennec Saint-Herblain - 44;460;599;;;;cardiologie;menace;;;2021;;;cardiologie;Crise en cardiologie été 2021;;;;;;
CHU Nord Laennec Saint-Herblain - 44;462;599;;;;urgences;menace;;;2021;;;urgences;Urgences menacées par le projet 2021;;;;;;
CHU Nord Laennec Saint-Herblain - 44;461;599;;;;urgences pédiatriques;menace;;;2021;;;urgences;Saturation des urgences pédiatriques 2021;saturation;;;;;
CHU Nord Laennec Saint-Herblain - 44;459;599;;;;soins de suite;ouverture;;;2022;;;soins de suite et rééducation;Vente de terrains au privé lucratif LNA Santé pour établir des lits de soins de suite 2022;;;;;;
CHU Nord Saint-Étienne - 42;2515;837;;;;cancérologie;menace;;;2022;;;oncologie;Grave crise en cancérologie, nombreux départs vers le privé 2022;;;;;;
CHU Pierre-Paul Riquet Toulouse - 31;640;480;;;;centre IVG;menace;;;2016;;;IVG;;;;;;;
CHU Pierre-Paul Riquet Toulouse - 31;639;480;;;;bloc chirurgical;menace;;;2014;;;bloc opératoire;;;;;;;
CHU Pierre-Paul Riquet Toulouse - 31;641;480;;;;Chirurgie pédiatrique;menace;;;2018;;;chirurgie;;;;;;;
CHU Pierre-Paul Riquet Toulouse - 31;638;480;;;;hospitalisation à domicile;menace;;;-1;;;hospitalisation;Menace sur HAD du secteur public;;;;;;
CHU Ponchaillou Rennes - 35;2162;893;;;;neurologie;menace;;;2022;;;neurologie;Crise en neurologie début 2022;;;;;;
CHU Ponchaillou Rennes - 35;3258;893;;;;urgences;réduction;;;2024;;;urgences;Les urgences du CHU de Rennes seront régulées du 9 au 20 août de jour comme de nuit, comme elles l’ont été du 8 au 15 juillet 2024;;;;;;
CHU Purpan Toulouse - 31;458;482;;;;urgences;menace;;;2011;;;urgences;Surcharges aux urgences 2011-2012;saturation;;;;;
CHU Purpan Toulouse - 31;457;482;;;;soins externes rééducation;fermeture;;;2009;;;soins de suite et rééducation;;;;;;;
CHU Reims - 51;536;42;;;;bloc opératoire;menace;;;2020;184;;bloc opératoire;Projet réduction de 184 lits et 6 blocs opératoires 2020 ?;;;;;;
CHU Reims - 51;535;42;;;;urgences;menace;;;2018;;;urgences;Crise aux urgences 2018;;;;;;
CHU Reims - 51;3165;42;;;;urgences;interruption;;;2023;;;urgences;Fermeture des urgences pour cause de punaises de lit le 17/09/2023;;;;;;
CHU Saint Antoine Paris 12;2699;521;;;;IVG;menace;;;2010;;;IVG;;;;;;;
CHU Saint Antoine Paris 12;2700;521;;;;pneumologie;menace;;;2012;;;;;;;;;;
CHU Saint Antoine Paris 12;2697;521;;;;Centre national de référence en hémobiologie périnatale (CNRHP);transfert;;;-1;;;laboratoire;;;;;;;
CHU Saint Antoine Paris 12;2701;521;;;;soins palliatifs;menace;;;2012;;;;;à vérifier;;;;;
CHU Saint Antoine Paris 12;2992;521;;;;pneumologie;transfert;;;2012;;;autre;Pneumologie transférée à Tenon en 2012;;;;;;
CHU Saint Antoine Paris 12;2695;521;;;;maternité;fermeture;2012-02-09;;2012;;;maternité;Maternité fermée 09/02/2012 au profit de Trousseau (1300 actes) et Tenon (600 actes) et à la marge La Pitié et Port Royal;;;;;;
CHU Saint Antoine Paris 12;2696;521;;;;hémobiologie périnatale;fermeture;;;-1;;;laboratoire;;;;;;;
CHU Sud Rennes - 35;2055;494;;;;urgences;menace;;;2021;;;urgences;Crise aux urgences fin 2021;;;;;;
CHU Sud Saint-Jacques Nantes - 44;2415;213;;;;chirurgie;interruption;2018-06-01;;2018;11;;chirurgie;Interruption chirurgie (11 lits) juin 2018;;;;;;
CHU Sud Saint-Jacques Nantes - 44;2419;213;;;;centre IVG;menace;;;-1;;;IVG;Crise CIVG années 200X;;;;;;
CHU Sud Saint-Jacques Nantes - 44;2418;213;;;;psychiatrie;interruption;2022-02-05;2022-02-22;2022;;;psychiatrie;Réduction psychiatrie : une dizaine de structures psychiatriques – hôpitaux de jour et centres d’accueil thérapeutiques à temps partiel – vont être fermées du 5 au 22 février 2022;;;;;;
CHU Sud Saint-Jacques Nantes - 44;2416;213;;;;psychiatrie;interruption;2019-07-01;2019-08-31;2019;;;psychiatrie;Interruption Psy été 2019;interruption estivale;;;;;
CHU Sud Saint-Jacques Nantes - 44;2417;213;;;;pédiatrie;réduction;;;2021;;;pédiatrie;Réduction service de pédiatrie fin 2021;;;;;;
CHUGA Nord La Tronche Grenoble - 38;2342;565;;;;réanimation;réduction (lits fermés);;;2021;33;;réanimation;fermetures de 33 lits de Réanimation 2021 ?;à vérifier;;;;;
CHUGA Nord La Tronche Grenoble - 38;2343;565;;;;soins critiques;réduction (lits fermés);;;2021;;;soins critiques;fermetures de 37 lits de soins critiques 2021 ?;à vérifier;;;;;
CHUGA Nord La Tronche Grenoble - 38;2341;565;;;;urgences;réduction;2020-01-01;;2020;;;urgences;(10 lits de courte durée) janvier 2020;fermeture de lits;;;;;
CHUGA Sud Échirolles Grenoble - 38;2346;606;;;;bloc opératoire;menace;;;2021;;;bloc opératoire;Menace des 4 blocs 2021;;;;;;
CHUGA Sud Échirolles Grenoble - 38;2345;606;;;;bloc opératoire;menace;;;2015;;;bloc opératoire;Menace des 4 blocs opératoires du site sud (Échirolles) 2015;;;;;;
CHUGA Sud Échirolles Grenoble - 38;2349;606;;;;bloc opératoire;maintien;;;2021;;;bloc opératoire;;;;2021 pétition réussie pour sauver les 4 blocs;;;
CHUGA Sud Échirolles Grenoble - 38;2348;606;;;;hospitalisation filière orthopédie/traumatologie;menace;;;2021;;;hospitalisation;hospitalisation filière orthopédie/traumatologie;;;;;;
CHUGA Sud Échirolles Grenoble - 38;2347;606;;;;urgences;menace;;;2021;;;urgences;Risques du service d'urgences et services d'hospitalisation filière orthopédie/traumatologie après 2021;;;;;;
CHUGA Sud Échirolles Grenoble - 38;3068;606;;;;urgences;menace;;;2023;;;urgences;Grave crise aux urgences en avril 2023 : 29 postes au lieu de 52.;;;;;;
CHUGA Sud Échirolles Grenoble - 38;2344;606;;;;maternité;fermeture;;;2003;;;maternité;;;;;;;
CHUGA Voiron - 38;118;151;;;;SMUR;interruption;;;2018;;;SMUR;;;;;;;
CHUGA Voiron - 38;119;151;;;;SMUR;interruption;;;2021;;;SMUR;SMUR fermé plusieurs fois en été 2021;interruption estivale;;;;;
CHUGA Voiron - 38;121;151;;;;urgences;interruption;;;2021;;;urgences;Interruptions des urgences fin 2021-début 2022;;;;;;
CHUGA Voiron - 38;120;151;;;;SMUR de nuit;fermeture;2021-11-01;;2021;;;SMUR;Fermeture SMUR de nuit novembre 2021;;;;;;
CHUM Mangot Vulcin - Le Lamentin - 97;455;462;;;;maternité;menace;;;2011;;;maternité;2011-2012;;;;;;
CHUM Mangot Vulcin - Le Lamentin - 97;2945;462;;;;maternité;fermeture;;;2010;;;maternité;regroupement sur Fort de France;;;;;;
CHUM Mangot Vulcin - Le Lamentin - 97;686;462;;;;pédiatrie;fermeture;;;2001;;;pédiatrie;;;;;;;
CHUM Mangot Vulcin - Le Lamentin - 97;454;462;;;;urgences;fermeture;;;2010;;;urgences;;;;;;;
CHVA Privas - 07;2310;140;;;;maternité;maintien;;;-1;;;maternité;;à vérifier;;Conserve sa maternité pour 18 mois vers 2006 ?;;;
CHVA Privas - 07;2309;140;;;;buanderie;fermeture;;;2022;;;services annexes;;;;;;;
CHVA Privas - 07;2308;140;;;;maternité;fermeture;;;2019;;;maternité;;;;;;;
CHVA Privas - 07;2306;140;;;;maternité;fermeture;;;2008;;;maternité;;à vérifier;;;;;
CHVA Privas - 07;2307;140;;;;addictologie;fermeture;2018-01-01;;2018;;;addictologie;;;;;;;
CHVM Vendôme - 41;1478;67;;;;chirurgie;transfert;;;1999;;;chirurgie;Chir 1999 vers la Clinique du Saint-Cœur;;;;;;
CHVM Vendôme - 41;1477;67;;;;maternité;fermeture;;;1973;;;maternité;Maternité 1973 mais maintien d’une maternité à la Clinique du Saint-Cœur;;;;;;
CHVSM Saint-Nicolas Verdun - 55;1842;630;;;;réanimation;menace;;;2021;;;réanimation;Difficultés réanimation et grève 2021;;;;;;
CHVSM Saint-Nicolas Verdun - 55;3274;630;;;;urgences;réduction;;;2024;;;urgences;Réduction-fermeture des urgences 12-18/08/2024.;;;;;;
CHVSM Sainte-Anne Saint-Mihiel - 55;558;631;;;;réanimation;menace;;;2021;;;réanimation;Difficultés réanimation;;;;;;
CHVSM Sainte-Anne Saint-Mihiel - 55;174;631;;;;bloc opératoire;réduction;;;2019;;;bloc opératoire;Fermeture 2 salles du Bloc début 2019;;;;;;
CHVSM Sainte-Anne Saint-Mihiel - 55;172;631;;;;médecine;réduction;;;2019;8;;médecine;début 2019;fermeture de lits;;;;;
CHVSM Sainte-Anne Saint-Mihiel - 55;173;631;;;;pneumologie;réduction;;;2019;7;;;début 2019;fermeture de lits;;;;;
CHWM Chalon-sur-Saône - 71;1746;420;;;;centre d'angioplastie;menace;;;2017;;;;Refus d’ouverture d’une plateforme d’angioplastie 2018;;;;;;
CHWM Chalon-sur-Saône - 71;1748;420;;;;chirurgie;menace;;;2021;;;chirurgie;"Chirurgie jugée ""surdimensionnée"" ! Menacée par manque de personnels surtout anesthésistes 2021";;;;;;
CHWM Chalon-sur-Saône - 71;1747;420;;;;coronographie;menace;;;2017;;;;;;;;;;
CHWM Chalon-sur-Saône - 71;2995;420;;;;angioplastie;victoire;;;2022;;;;Angioplastie acceptée en 2022 et prévue pour 2024;;;;;;
CHWM Chalon-sur-Saône - 71;3108;420;;;;chirurgie;menace;;;2023;;;chirurgie;Chirurgie menacée par manque de personnels surtout anesthésiste printemps 2023;;;;;;
Châtillon - 92;2754;94;;;;centre médico-psychologique (CMP);menace;2013-01-01;2014-12-31;2013;;;centre médico-psychologique;2 CMP menacés  2013-16;;;;;;
Cl. Barthélémy - Auch – 32;464;484;;;;maternité;fermeture;;;2005;;;maternité;;;;;;;
Clin. Darney - 88;550;571;;;;maternité;fermeture;;;1976;;;maternité;;;;;;;
Clin. de Gascogne - Auch - 32;2899;487;;;;maternité;fermeture;;;-1;;;maternité;;;;;;;
Clin. Diaconat Fonderie Mulhouse - 68;1610;652;;;;urgences;interruption;2021-07-01;2021-08-31;2021;;;urgences;été 2021;interruption estivale;;;;;
Clin. Francheville Périgueux - 24;3206;247;;;;urgences de nuit;interruption;;;2024;;;urgences;Urgences fermées la nuit, accès par le 15 uniquement en février 2024;;;;;;
Clin. Francheville Périgueux - 24;283;247;;;;maternité;fermeture;;;-1;;;maternité;;;;;;;
Clin. François Ier Saint-Dizier - 52;2550;854;;;;chimiothérapie;transfert;;;2017;;;oncologie;à l'hôpital public;;;;;;
Clin. François Ier Saint-Dizier - 52;2549;854;;;;chirurgie;transfert;;;2017;;;chirurgie;à l'hôpital public;;;;;;
Clin. La Concorde Alfortville - 94;1724;125;;;;maternité;fermeture;;;2009;;;maternité;;;;;;;
Clin. Pont de Chaume Montauban - 82;712;537;;;;maternité;fermeture;;;2021;;;maternité;;;;;;;
Clin. Portes du Jura Montbéliard - 25;1837;474;;;;maternité;fermeture;2015-06-01;;2015;;;maternité;juin 2015;;;;;;
Clin. Saint Jean de Luz - 64;463;458;;;;maternité;fermeture;;;-1;;;maternité;;;;;;;
Clin. St Vincent de Paul Dax - 40;697;497;;;;maternité;fermeture;;;2016;;;maternité;;;;;;;
Clin. St Vincent de Paul Dax - 40;699;497;;;;bloc opératoire;fermeture;;;2016;;;bloc opératoire;;;;;;;
Clin. St Vincent de Paul Dax - 40;698;497;;;;chirurgie;fermeture;;;2016;;;chirurgie;;;;;;;
ClinAdour Aire-sur-Adour - 40;1752;76;;;;urgences;réduction;;;2021;;;urgences;Urgences fermées de 19h à 8h30, renvoi sur Mont-de-Marsan - 2021;fermeture nocturne;;;;;
ClinAdour Aire-sur-Adour - 40;1751;76;;;;maternité;fermeture;;;2014;;;maternité;;;;;;;
Clinique Anne d'Artois Béthunes - 62;128;905;;;;maternité;interruption;;;2022;;;maternité;tous les we - 2022;;;;;;
Clinique Bel Air Bordeaux - 33;2091;488;;;;maternité;fusion;;;2003;;;maternité;regroupement;;;;;;
Clinique Belledonne Grenoble - 38;3069;801;;;;urgences;menace;;;2023;;;urgences;Grave crise aux urgences en avril 2023 : 29 postes au lieu de 52.;;;;;;
Clinique Belledonne Grenoble - 38;2312;801;;;;chirurgie cardiaque;fermeture;;;2014;;;chirurgie;(pôle);;;;;;
Clinique Bonnefon Alès - 30;3071;953;;;;urgences;fermeture;;;2023;;;urgences;annonce en avril de la fermeture pour juin 2023;;;;;;
Clinique Claude Bernard Albi - 81;1997;651;;;;urgences;réduction;;;2021;;;urgences;Réduction des Urgences été 2021;;;;;;
Clinique Claude Bernard Albi - 81;1996;651;;;;maternité;fermeture;;;2020;;;maternité;;;;;;;
Clinique Cosne-Cours-sur-Loire – 58;2973;828;;;;maternité;fermeture;;;2017;;;maternité;fermeture décembre 2017;;;;;;
Clinique Cosne-Cours-sur-Loire – 58;260;828;;;;chirurgie;fermeture;2019-11-01;;2019;;;chirurgie;;;;;;;
Clinique de Champagne Troyes - 10;2520;838;;;;maternité;fermeture;;;2021;;;maternité;Réduction-fermeture maternité fin 2021;à vérifier;;;;;
Clinique de l'Ospedale Porto-Vecchio - 20;3003;945;;;;maternité;menace;;;2023;;;maternité;;;;;;;
Clinique de l'Ospedale Porto-Vecchio - 20;3112;945;;;;maternité;menace;;;2023;;;maternité;Maternité juin 2023;;;;;;
Clinique de la Marche Guéret - 23;2901;923;;;;chirurgie;menace;;;-1;;;chirurgie;Crise chirurgie fréquente.;;;;;;
Clinique des Augustines Malestroit - 56;162;887;;;;maternité;fermeture;;;2003;;;maternité;;;;;;;
Clinique du Mail La Rochelle - 17;1465;20;;;;maternité;fermeture;;;2017;;;maternité;;;;;;;
Clinique du Vivarais Aubenas - 07;1831;787;;;;maternité;fermeture;;;1998;;;maternité;;;;;;;
Clinique Givet - 08;2920;208;;;;Maternité;fermeture;;;2003;;;maternité;;;;;;;
Clinique Ligne Bleue Épinal - 88;2565;862;;;;maternité;fusion;2021-04-01;;2021;;;maternité;Fermeture salle accouchement – regroupement avec le CH avril 2021;;;;;;
Clinique Notre-Dame Vire - 14;3148;919;;;;urgences;interruption;;;2023;;;urgences;Interruption hospitalisation et urgences trois semaines été 2023;;;;;;
Clinique Pasteur Royan - 17;1985;694;;;;maternité;fermeture;;;2015;;;maternité;;;;;;;
Clinique Revin - 08;45;359;;;;maternité;fermeture;;;2001;;;maternité;;;;;;;
Clinique Saint-Germain Brive - 19;2951;938;;;;maternité;transfert;;;2018;;;maternité;vers le public;;;;;;
Clinique Saint-Germain Brive - 19;2952;938;;;;chirurgie;transfert;;;2020;;;chirurgie;vers le public;;;;;;
Clinique Saint-Germain-en-Laye - 78;3289;981;;;;Maternité;menace;;;2024;;;maternité;Menace de fermeture fin 2024.;;;;;;
Clinique Saint-Joseph Lagny-sur-Marne - 77;2933;935;;;;dialyse;transfert;;;2013;;;;Transfert vers Jossigny, CH de Marne-la-Vallée;;;;;;
Clinique Saint-Joseph Lagny-sur-Marne - 77;2928;935;;;;chirurgie;fermeture;;;2013;;;chirurgie;;;;;;;
Clinique Saint-Joseph Lagny-sur-Marne - 77;2930;935;;;;urologie;fermeture;;;2013;;;;;;;;;;
Clinique Saint-Joseph Lagny-sur-Marne - 77;2931;935;;;;ophtalmologie;fermeture;;;2013;;;;;;;;;;
Clinique Saint-Joseph Lagny-sur-Marne - 77;2929;935;;;;stomatologie;fermeture;;;2013;;;;;;;;;;
Clinique Saint-Joseph Lagny-sur-Marne - 77;2932;935;;;;orthopédie;fermeture;;;2013;;;;;;;;;;
Clinique Saint-Martin Pessac - 33;1992;703;;;;maternité;fermeture;;;2016;;;maternité;;;;;;;
Clinique Saint-Michel-Sainte-Anne Quimper - 29;331;897;;;;maternité;transfert;;;2014;;;maternité;;;;;;;
Clinique Saint-Pierre Perpignan-66;3223;968;;;;urgences de nuit;réduction;;;2023;;;urgences;Réduction des urgences de nuit depuis le 26/10/2023;;;;;;
Clinique Saint-Ronan - 29;2611;883;;;;chirurgie;transfert;;;2005;;;chirurgie;;;;Chirurgie 2005 Transfert sur Kéraudren;;;
Clinique Saint-Ronan - 29;2612;883;;;;maternité;fermeture;;;2005;;;maternité;Maternité obstétrique 2005;;;;;;
Clinique Sud Vendée Fontenay-le-Comte - 85;3113;927;;;;urgences;interruption;;;2023;;;urgences;Nouvelles interruptions en juin 2023;;;;;;
Clinique Sud Vendée Fontenay-le-Comte - 85;3145;927;;;;urgences;interruption;;;2023;;;urgences;Interruptions des urgences été 2023;;;;;;
Clinique Sud Vendée Fontenay-le-Comte - 85;3176;927;;;;pédiatrie;interruption;;;2023;;;pédiatrie;Interruption pédiatrie 1 week end en octobre 2023;;;;;;
Clinique Toulouse Lautrec Albi - 81;1469;534;;;;maternité;menace;;;2012;;;maternité;;;;;;;
Clinique Toulouse Lautrec Albi - 81;1470;534;;;;urgences;menace;;;2012;;;urgences;;;;;;;
Clinique Vauban Livry-Gargan - 93;3109;955;;;;maternité;interruption;;;2023;;;maternité;Interruption maternité fin mai 2023;;;;;;
Clinique Vauban Livry-Gargan - 93;3110;955;;;;chirurgie;fermeture;;;2023;;;chirurgie;Fermeture chirurgie depuis le 01/06/2023;;;;;;
Clinique. du Ter - Ploemeur - 56;275;320;;;;maternité;transfert;;;2009;;;maternité;: pb l’extension maternité Lorient (Scorff) pas avant 2012 !;;;;;;
CM La Roseraie Montfaucon - 42;370;363;;;;réadaptation cardiaque;fermeture;2020-08-01;;2020;;;;août 2020;;;;;;
CMC Thonon -74;2516;81;;;;psychiatrie;transfert;;;2016;;;psychiatrie;Délocalisation Psychiatrie : transfert des lits d'hospitalisation complète de psychiatrie du Chablais vers l'EPSM de La Roche sur Foron 2016;;;;;;
CMC Thonon -74;2519;81;;;;psychiatrie;maintien;2016-01-01;2021-12-31;2016;;;psychiatrie;;;;Victoire : blocage des délocalisations 2016-2021;;;
CMC Thonon -74;2518;81;;;;psychiatrie;réduction;2022-02-01;;2022;20;;psychiatrie;"Nouvelle réduction de 20 lits en février 2022 ; sur La Roche sur Foron la volonté est d’en ouvrir 25 ce qui fera de toute manière 17 lits fermés sur le secteur";fermeture de lits;;;;;
CMC Thonon -74;2517;81;;;;psychiatrie;réduction;2021-09-01;;2021;22;;psychiatrie;Fermeture service psy de 22 lits septembre 2021;fermeture de lits;;;;;
CMC Tronquières Aurillac - 15;1476;792;;;;réanimation;fermeture;;;2014;;;réanimation;;;;;;;
CMP Mozart Boissy-Saint-Léger - 94;2145;899;;;;unité de jour psychiatrie;fermeture;2020-01-01;;2020;;;psychiatrie;Fermeture définitive de l'Unité De Jour en psychiatrie de Janvier 2020;;;;;;
Coutances - 50;1622;432;;;;cuisine;transfert;;;-1;;;services annexes;;;;;;;
Coutances - 50;1625;432;;;;maternité;privatisation;2017-09-01;;2016;;;maternité;rachat par DocteGestio en septembre 2017.;;;;;;DocteGestio, https://doctegestio.com/
Coutances - 50;1624;432;;;;maternité;fermeture;2016-03-01;;2016;;;maternité;;;;;;;
Coutances - 50;1626;432;;;;urgences de nuit;menace;;;2015;;;urgences;Annonce de la fermeture des urgences la nuit 2015;;;;;;
Coutances - 50;1623;432;;;;médecine à orientation cardiologie;fermeture;2015-09-01;;2015;;;cardiologie;;;;;;;
CPG Héricourt - 70;3244;971;;;;addictologie;réduction (lits fermés);;;2024;;;addictologie;Le service d'addictologie du centre de psychiatrie générale (CPG) d'Héricourt, rue Paul Vinot, est menacé de fermeture dès le mois de juillet;;;;;;
CPN Laxou - 54;2559;860;;;;soins libres;réduction;2017-06-01;;2017;15;;;Fermeture de 15 lits SL juin 2017;fermeture de lits;;;;;
CSSR Tilleroyes Besançon - 25;2060;416;;;;soins de suite et rééducation;interruption;2022-04-01;;-1;;;soins de suite et rééducation;;;;;;;
CSSR Tilleroyes Besançon - 25;2059;416;;;;gériatrie;réduction;2019-09-01;;2019;;;gériatrie;Réduction de 45 lits en septembre SSR et Gériatrie 2019;fermeture de lits;;;;;
CSSR Tilleroyes Besançon - 25;2058;416;;;;soins de suite et rééducation;réduction;2019-09-01;;2019;;;soins de suite et rééducation;Réduction de 45 lits en septembre SSR et Gériatrie 2019;fermeture de lits;;;;;
Decazeville - 12;1862;272;;;;maternité;menace;;;2016;;;maternité;Maternité 2016-17;;;;;;
Decazeville - 12;1865;272;;;;maternité;maintien;;;2011;;;maternité;;;;;;;
Decazeville - 12;1860;272;;;;bloc opératoire;menace;;;2012;;;bloc opératoire;Pb anesthésiste 2012;;;;;;
Decazeville - 12;1863;272;;;;chirurgie;menace;;;2019;;;chirurgie;;;;;;;
Decazeville - 12;1866;272;;;;chirurgie;maintien;;;-1;;;chirurgie;;;;;;;
Decazeville - 12;1861;272;;;;urgences;menace;;;2012;;;urgences;;;;;;;
Decazeville - 12;1864;272;;;;réanimation;menace;;;2019;;;réanimation;;;;;;;
Decazeville - 12;1856;272;;;;chirurgie;réduction;;;2008;20;;chirurgie;Rapprochement avec Rodez _ Restructuration de la Chirurgie en 2008, fermeture de 20 lits;fermeture de lits;;;;;
Decazeville - 12;1857;272;;;;maternité;fermeture;;;2017;;;maternité;;;;;;;
Decazeville - 12;1858;272;;;;maternité;fermeture;;;2011;;;maternité;Fin d’autorisation de fonctionner mi 2011;;;;;;
Decazeville - 12;1859;272;;;;bloc opératoire;fermeture;;;2011;;;bloc opératoire;Fin d’autorisation de fonctionner mi 2011;;;;;;
Die – 26;2319;148;;;;maternité;maintien;;;2011;;;maternité;;;;2011 5 ans de sursis pour la maternité;;;
Die – 26;2326;148;;;;chirurgie d'urgence;maintien;;;2015;;;chirurgie;;;;2015  obtention d'une année supplémentaire en 2015 pour maternité et chirurgie d'urgence;;;
Die – 26;2321;148;;;;chirurgie;menace;;;2013;;;chirurgie;;;;;;;
Die – 26;2327;148;;;;maternité;victoire;;;2020;;;maternité;;;;2020 : victoire au TA début 2020 pour la maternité dont la fermeture a été faite illégalement;;;
Die – 26;2322;148;;;;maternité;menace;;;2016;;;maternité;;à vérifier;;;;;
Die – 26;2320;148;;;;maternité;menace;;;2013;;;maternité;;;;;;;
Die – 26;1678;148;;;;chirurgie de nuit;réouverture;;;2009;;;chirurgie;;;;;;;
Die – 26;2325;148;;;;maternité;maintien;;;2015;;;maternité;;;;2015  obtention d'une année supplémentaire en 2015 pour maternité et chirurgie d'urgence;;;
Die – 26;2323;148;;;;chirurgie;menace;;;2016;;;chirurgie;;à vérifier;;;;;
Die – 26;2324;148;;;;urgences de nuit;menace;2018-03-01;;2018;;;urgences;;;;;;;
Die – 26;2317;148;;;;maternité;fermeture;;;2017;;;maternité;fin 2017;;;;;;
Die – 26;2318;148;;;;chirurgie;fermeture;;;2017;;;chirurgie;fin 2017 ?;à vérifier;;;;;
Die – 26;1677;148;;;;chirurgie de nuit;fermeture;;;2008;;;chirurgie;;;;;;;
EHPAD Adélaïde-Hautval Villiers-le-Bel - 95;3028;553;;;;EHPAD;fermeture;;;2021;;;;;;;;;;
EHPAD Couleurs de la vie Villaines-la-Juhel - 53;3146;959;;;;Alzheimer;menace;;;2023;;;autre;Menace Unité Alzheimer Renoir été 2023;;;;;;
EHPAD Kerbenès Ploemeur - 56;276;896;;;;soins de suite et rééducation;interruption;2021-07-01;2021-08-31;2021;10;;soins de suite et rééducation;été 2021;interruption estivale;;;;;
EHPAD Lou Cigalou Les Mées - 04;2186;725;;;;médecine;réduction;2017-12-01;;2017;9;;médecine;décembre 2017;fermeture de lits;;;;;
EPS Barthélémy Durand Étampes – 91;1497;422;;;;psychiatrie;menace;;;-1;;;psychiatrie;Liens avec GPS Perray-Vaucluse d’Épinay-sur-Orge;;;;;;
EPSIC G. Sand Bourges - 18;2420;814;;;;psychiatrie;réduction;1997-01-01;2017-12-31;-1;;;psychiatrie;Réduction des 2/3 de lits de psychiatrie 1997-2017;fermeture de lits;;;;;
EPSIC G. Sand Chezal-Benoit - 18;1646;314;;;;psychiatrie;réduction;2019-11-01;;2019;31;;psychiatrie;Réduction psychiatrie (fermeture de 31 lits) novembre 2019;fermeture de lits;;;;;
EPSM Brienne-le-château - 10;2523;842;;;;psychiatrie;réduction;2014-01-01;2018-12-31;2018;80;;psychiatrie;entre 2014-2018;fermeture de lits;;;;;
EPSM Caen - 14;1661;175;;;;restauration;menace;;;2020;;;services annexes;Menace de réduction de la restauration sur le site 2020-2021.;;;;;;
EPSM Caen - 14;1659;175;;;;psychiatrie;menace;;;2013;;;psychiatrie;Projet de réduction des pôles de psychiatrie générale 2013.;;;;;;
EPSM Caen - 14;1660;175;;;;bionettoyage;sous-traitance;;;2017;;;services annexes;Privatisation service bio-nettoyage 2017;;;;;;
EPSM Caen - 14;1662;175;;;;restauration;victoire;;;2021;;;services annexes;;;;Succès pour maintenir la restauration sur le site (2021) et garantir des emplois;;;
EPSM Caen - 14;3231;175;;;;psychiatrie;réduction (lits fermés);;;2024;;;psychiatrie;Réduction de 25 lits en début 2024;;;;;;
EPSM Caen - 14;3018;175;;;;psychiatrie;réduction (lits fermés);;;2023;;;psychiatrie;"Réduction : fermeture de lits faute de personnel début 2023
 20 lits fermés en 2023.";;;;;;
EPSM des Flandres Bailleul - 59;11;626;;;;chirurgie;transfert;;;2012;;;chirurgie;;;;;;;
EPSM Lille Métropole Armentières - 59;1828;589;;;;psychiatrie;victoire;;;2011;;;psychiatrie;;;;2011 : succès au tribunal administratif (novembre 2011) : condamnation de l'ARS pour l'éviction d'un chef de service en psychiatrie (peut-être à l’EPSM);;;
EPSM Saint-Avé - 56;2615;885;;;;accueil de crise;réduction;;;2021;14;;;Réduction accueil de crise de 14 lits fin 2021;fermeture de lits;;;;;
EPSM Saint-Avé - 56;2613;885;;;;hospitalisation addictologie;fermeture;;;2021;;;hospitalisation;Hospitalisation addictologie fin 2021;;;;;;
EPSM Saint-Avé - 56;2614;885;;;;gérontopsychiatrie;fermeture;;;2021;19;;psychiatrie;Unité de géronto-psychiatrie 19 lits fin 2021;à vérifier;;;;;
EPSM É. Gourmelen Quimper - 29;434;617;;;;hôpital de jour;interruption;;;2022;;;;Interruptions d’HDJ faute de personnel en début 2022;;;;;;
EPSM É. Gourmelen Quimper - 29;3178;617;;;;urgences;réduction;;;2023;;;urgences;Saturation aux urgences automne 2023;;;;;;
EPSM É. Gourmelen Quimper - 29;431;617;;;;urgences psychiatriques;fermeture;;;2015;;;psychiatrie;;;;;;;
EPSM É. Gourmelen Quimper - 29;433;617;;;;résidence Tréouguy;fermeture;;;2019;;;;Fermeture résidence Tréouguy programmée en 2019;;;;;;
EPSM É. Gourmelen Quimper - 29;432;617;;;;soins longue durée;fermeture;;;2019;60;;;Unité USLD de 60 lits fin 2019 (Fermeture résidence Tréouguy );;;;;;
EPSMS Philippe Pinel Amiens - 80;2936;324;;;;psychiatrie générale;réduction;;;2015;;;psychiatrie;Fermeture d'une unité;fermeture de lits;;;;;
EPSMS Philippe Pinel Amiens - 80;2938;324;;;;psychiatrie générale;réduction;;;2017;;;psychiatrie;Fermeture d'une unité de 20 lits;fermeture de lits;;;;;
